R,G,B,SPAD,Nitorgen,Category,Normalized R,Normalized G,Normalized B,SR B/R,NDVI (cam),Excess NIRB
146.89541344,170.7610349,187.61229076,30.3586529674717,2.29199968262982,Subnormal,0.290727294353604,0.337960815078654,0.371311890567742,40.71687732,0.121721792379573,57.56813318
146.43771849,169.58178473,185.28691812,35.9440650145486,2.47575973897865,Subnormal,0.292112193772762,0.338279697827738,0.3696081083995,38.84919963,0.117112795802604,54.55433302
142.86602886,168.01031995,185.46198243,36.2200677060961,2.48484022753056,Subnormal,0.287840007244813,0.338499586623222,0.373660406131965,42.59595357,0.129735971666385,60.04761605
140.90728735,167.64768674,188.63857429,39.914110427799,2.60637423307459,Subnormal,0.283405301233527,0.337187976968415,0.379406721798058,47.73128694,0.144839588342767,68.72217449
150.90164287,175.68961188,193.48705072,35.088990341633,2.44762778223972,Subnormal,0.290151773844188,0.337813767719512,0.3720344584363,42.58540785,0.123655069526465,60.38284669
151.72837069,176.96039949,196.00313552,34.1615709825783,2.41711568532682,Subnormal,0.289176122295191,0.337265350518252,0.373558527186557,44.27476483,0.127324570938539,63.31750086
152.21839431,178.85650407,199.24827236,34.390309297553,2.42464117588949,Subnormal,0.287029499574002,0.337259456003833,0.375711044422166,47.02987805,0.133810351051462,67.42164634
150.26539594,177.32328406,198.15067779,29.0091311028584,2.24760041328404,Subnormal,0.28581728514992,0.337283639568848,0.376899075281232,47.88528185,0.137437062926976,68.71267558
151.60565013,176.89093294,195.81667582,37.1593379666561,2.51574221910299,Subnormal,0.289150898931981,0.337376425144174,0.373472675923845,44.21102569,0.127254417427286,63.13676857
152.03117465,178.72011712,199.94327707,36.4982622660681,2.49399282855364,Subnormal,0.286475844255034,0.336766433300135,0.376757722444831,47.91210242,0.136123807241881,69.13526237
148.54775663,172.09117947,188.50776116,33.7045941404532,2.40208114722091,Subnormal,0.291758264228007,0.33799920611509,0.370242529656903,39.96000453,0.118556150013532,56.37658622
154.46077826,178.47473749,195.90574429,37.9480803888887,2.54169184479444,Subnormal,0.292073992578259,0.337482626594795,0.370443380826947,41.44496603,0.118290314178306,58.87597283
152.617579,176.0371382,191.28739426,31.5009048157056,2.32957976843671,Subnormal,0.293528020978045,0.338570649154935,0.367901329867019,38.66981526,0.11244331506298,53.92007132
161.52809433,180.01194998,193.07866413,29.4696560806847,2.26275168505453,Subnormal,0.302137003026575,0.336710906554821,0.361152090418604,31.5505698,0.0889734023598959,44.61728395
154.05035529,178.44787554,195.16340615,30.5898625489353,2.29960647785997,Subnormal,0.291949128937412,0.338186184164008,0.36986468689858,41.11305086,0.117730328525624,57.82858147
139.90534335,164.23745496,181.63492227,29.9711502644234,2.27925084369953,Subnormal,0.288002799269918,0.338091781491969,0.373905419238113,41.72957892,0.129780258903302,59.12704623
156.23083559,179.17919645,194.7553611,35.3881719623392,2.45747085756096,Subnormal,0.294683201905531,0.337968488265103,0.367348309829365,38.52452551,0.109760799351394,54.10069016
168.49963934,193.74184499,213.07060992,32.725021015602,2.36985319141331,Subnormal,0.292883881677584,0.336759555250737,0.370356563071679,44.57097058,0.116809344193996,63.89973551
152.37213519,175.73924969,191.92803682,31.3193671159998,2.32360717811639,Subnormal,0.293001124206888,0.337934476420098,0.369064399373014,39.55590163,0.1148878358064,55.74468876
149.68488769,175.50327106,195.79288726,28.2258426383544,2.22183022280186,Subnormal,0.287313499860275,0.336870741083796,0.375815759055929,46.10799957,0.133461550679123,66.39761577
152.3288612,175.42868551,191.60365756,30.4670229920408,2.29556505643814,Subnormal,0.293300423573434,0.337777801013416,0.36892177541315,39.27479636,0.114193320543227,55.44976841
152.11034858,172.32363834,186.23671024,34.4883604553555,2.4278670589812,Subnormal,0.297863866922331,0.337445714622644,0.364690418455026,34.12636166,0.100862001812627,48.03943356
160.39923901,182.87626832,198.83300451,24.4404157816422,2.09728967921603,Subnormal,0.295880318251378,0.337342551031508,0.366777130717114,38.4337655,0.106988629760514,54.39050169
147.3871256,171.62674047,188.01654703,28.6922205651385,2.23717405659306,Subnormal,0.290686952482535,0.338493975974082,0.370819071543383,40.62942143,0.121135887127927,57.01922799
160.53664458,184.59219785,201.90132093,35.7474095893417,2.46928977548934,Subnormal,0.293469456225124,0.337444276776599,0.369086266998277,41.36467635,0.114128982850332,58.67379943
154.85355054,179.95112782,200.11854637,30.9726623577808,2.31220059157099,Subnormal,0.289487431805119,0.336405524196168,0.374107043998714,45.26499583,0.127517053379766,65.43241438
150.85812787,171.21400889,183.61425616,17.4891594944625,1.86859334736782,Subnormal,0.298323486615678,0.338577448962694,0.363099064421628,32.75612829,0.0979337304184192,45.15637556
153.02260995,180.36279166,200.97589304,38.6339629593268,2.56425738136185,Subnormal,0.286365445031396,0.337529670404245,0.37610488456436,47.95328309,0.135461824513294,68.56638447
143.24034815,164.72419851,180.7086677,32.6945101599828,2.36884938426343,Subnormal,0.293120932231977,0.337084566269371,0.369794501498652,37.46831955,0.115661161839582,53.45278874
154.28549665,176.67390311,191.34544485,28.094483506499,2.21750850736382,Subnormal,0.295393577605437,0.338258212484934,0.366348209909628,37.0599482,0.107224046664237,51.73148994
142.78153933,165.04261785,181.62803025,32.2533032308532,2.35433367629507,Subnormal,0.291717031810018,0.337198652061605,0.371084316128378,38.84649092,0.119745206561856,55.43190332
160.61575399,187.42614702,208.3044565,34.7883782110413,2.43773764314326,Subnormal,0.288697412721199,0.336887524273278,0.374415063005523,47.68870251,0.129265627509699,68.56701199
147.74419019,171.33211646,188.77707536,28.5944687131417,2.23395802066236,Subnormal,0.290918984540878,0.337365315520585,0.371715699938536,41.03288517,0.121932517705641,58.47784407
151.75381273,175.99131077,194.15172553,29.0118483855699,2.24768981188525,Subnormal,0.290773575299507,0.337214740991631,0.372011683708862,42.3979128,0.122570783379975,60.55832756
160.87997172,184.75725397,201.57161797,29.3197915724593,2.25782114273391,Subnormal,0.294001044727194,0.337635723747177,0.368363231525629,40.69164625,0.112267810122734,57.50601025
173.29439421,195.14442435,209.56395419,17.6668410672733,1.87443907111329,Subnormal,0.299815852760544,0.337618491727209,0.362565655512247,36.26955998,0.0947336270230852,50.68908982
163.19663182,182.3904513,192.93402594,19.1304501767431,1.92259181081485,Subnormal,0.303045932785928,0.338687654451218,0.358266412762854,29.73739412,0.0835013596050479,40.28096876
157.95423024,181.95330559,198.27563569,32.3570950232102,2.35774842626361,Subnormal,0.293495297881365,0.338088062241163,0.368416639877473,40.32140545,0.11318928957496,56.64373555
155.31626922,178.14707331,195.90675503,28.6601661894305,2.23611946763227,Subnormal,0.293398266989185,0.336526513550963,0.370075219459852,40.59048581,0.115568977565399,58.35016753
147.27312846,171.6087835,190.95347724,26.9326819022556,2.17928523458421,Subnormal,0.2888640756992,0.336596452767387,0.374539471533413,43.68034878,0.129145218158099,63.02504252
152.28967695,175.42945249,190.88820032,26.2427515943233,2.15658652745324,Subnormal,0.293651223596235,0.338270291264848,0.368078485138918,38.59852337,0.112473810016699,54.0572712
152.36471923,177.92121384,197.45904708,26.7571849134909,2.17351138365385,Subnormal,0.288708988168289,0.337134829381854,0.374156182449858,45.09432785,0.128905844007291,64.63216109
158.44371204,182.08071653,199.62385181,28.2757446087913,2.22347199762923,Subnormal,0.2933337340786,0.337093948354153,0.369572317567248,41.18013977,0.115006618659407,58.72327505
132.8189807,155.88849609,172.2395642,33.3963388739519,2.39193954895302,Subnormal,0.288143688729919,0.338191770914052,0.373664540356029,39.4205835,0.129223010333712,55.77165161
158.31753667,182.0453406,200.31665594,27.5425198888447,2.19934890434299,Subnormal,0.292812150166057,0.336697302964663,0.37049054686928,41.99911927,0.117108519308621,60.27043461
156.46147179,179.8865427,195.58359597,29.223408635541,2.2546501441093,Subnormal,0.294138322884584,0.33817607219176,0.367685604923657,39.12212418,0.11112817012017,54.81917745
134.86421796,156.84979251,173.94878223,26.4731537188191,2.16416675734915,Subnormal,0.289617766491568,0.336831275697497,0.373550957810935,39.08456427,0.126563856592672,56.18355399
153.58657165,177.60561185,196.11568868,31.9834854380025,2.34545667091028,Subnormal,0.291265463219886,0.336815779206447,0.371918757573668,42.52911703,0.121615219157769,61.03919386
148.58799839,172.95592095,191.15730415,26.6063662368091,2.16854944919102,Subnormal,0.28981401171339,0.337342516510249,0.372843471776362,42.56930576,0.125297702254435,60.77068896
151.05670845,177.07544104,196.93711699,29.8719420634979,2.27598689388908,Subnormal,0.28768910712041,0.337242059942095,0.375068832937495,45.88040854,0.131842593706912,65.74208449
149.83195435,174.27356837,191.01194212,34.1863689424524,2.41793153820668,Subnormal,0.29086949012016,0.338318112402054,0.370812397477787,41.17998777,0.120817735615883,57.91836152
145.1220892,168.45247336,183.36389949,32.1161683483481,2.34982193866065,Subnormal,0.292032314426486,0.338980550358469,0.368987135215045,38.24181029,0.116418391062913,53.15323642
156.57344682,181.95433336,201.22777154,33.7475281575167,2.4034936763823,Subnormal,0.290082142408834,0.337105070582747,0.372812787008419,44.65432472,0.124802047697533,63.9277629
181.03325637,200.58680918,212.2259422,18.4183656200319,1.89916422889905,Subnormal,0.30484882277126,0.337775798038949,0.357375379189791,31.19268583,0.0793183883388495,42.83181885
154.28557854,177.79357183,195.1470654,26.6970919476973,2.17153432507924,Subnormal,0.292636393876336,0.337224452259714,0.37013915386395,40.86148686,0.116936661667524,58.21498043
150.35750407,173.53801504,190.38393211,26.101226288212,2.15193034488218,Subnormal,0.292365373948569,0.337439138640139,0.370195487411293,40.02642804,0.117468625150877,56.87234511
145.0531272,169.61533769,188.22991288,26.6483340836138,2.16993019135089,Subnormal,0.28843427143911,0.337275571343309,0.374290157217582,43.17678568,0.129549903498348,61.79136087
157.56219424,180.09856444,195.60405806,26.4442655170175,2.16321633550987,Subnormal,0.295467072444836,0.337728195797716,0.366804731757447,38.04186382,0.107716588355348,53.54735744
158.71647464,182.43267993,199.81607063,15.7565769514851,1.81159138170386,Subnormal,0.293394967451597,0.337235503192563,0.36936952935584,41.09959599,0.114632817946971,58.48298669
167.2582769,188.27266337,201.84331873,14.2583060321803,1.76229826845873,Deficient,0.300082528389601,0.337784998732782,0.362132472877618,34.58504183,0.0937006023259493,48.15569719
153.79329053,177.53356927,195.81095626,24.5613808518602,2.1012694300262,Subnormal,0.29175157965236,0.336787769462157,0.371460650885484,42.01766573,0.120186371063276,60.29505272
146.981253,171.59113588,189.49186865,36.6367394444564,2.49854872772262,Subnormal,0.289296581724844,0.337735106016325,0.372968312258831,42.51061565,0.126341787544681,60.41134842
152.93599583,176.73485392,195.57732486,24.4655222159912,2.09811568090611,Subnormal,0.29116901918518,0.336478758924249,0.372352221890571,42.64132903,0.122352078094396,61.48379997
147.90373205,171.68533814,187.74101544,30.0272334430044,2.28109598027484,Subnormal,0.291533532584282,0.338409534547517,0.370056932868202,39.83728339,0.118688833023335,55.89296069
144.08587357,168.1767377,184.96057009,31.0068429272264,2.31332513230575,Subnormal,0.289781086183266,0.338231892648297,0.371987021168437,40.87469652,0.124221663256253,57.65852891
147.84435088,171.51539103,190.14010002,23.8920314377531,2.07924783430208,Subnormal,0.290175459760618,0.336634826775009,0.373189713464373,42.29574914,0.125141109383503,60.92045813
167.07098681,188.62317333,205.56149089,18.8693097939076,1.91400029221956,Subnormal,0.297673594026886,0.336073539720882,0.366252866252232,38.49050408,0.103293476504182,55.42882164
147.79556939,170.26879173,187.087597,25.7356555214402,2.13990306665538,Subnormal,0.292576455488847,0.337064499093859,0.370359045417294,39.29202761,0.117330554514171,56.11083288
147.19305552,171.75318453,190.08584886,24.9772030391345,2.11494997998752,Subnormal,0.289162625946013,0.337411311137139,0.373426062916848,42.89279334,0.127173068884481,61.22545767
159.35940456,184.45365573,203.11168682,26.5214907939065,2.16575704711952,Subnormal,0.291373548924362,0.337256005885032,0.371370445190605,43.75228226,0.120705577080441,62.41031335
155.56951963,178.08464541,195.00639234,19.8347974138165,1.94576483491456,Subnormal,0.294271092212724,0.336860094675066,0.36886881311221,39.43687271,0.112491678302686,56.35861964
162.80122401,184.14637827,198.79057679,24.4822295493105,2.09866535217232,Subnormal,0.298313789017715,0.337426233553618,0.364259977428667,35.98935278,0.0995303342066267,50.6335513
157.59347569,181.07280707,198.6339206,32.3412691524574,2.35722775511585,Subnormal,0.293306190290812,0.337004910732703,0.369688898976485,41.04044491,0.115208558739232,58.60155844
155.42210038,179.91239983,197.78123155,27.9229384782772,2.21186467593532,Subnormal,0.291535385509817,0.337473439840251,0.370991174649931,42.35913117,0.119928458597879,60.22796289
159.24628866,183.83950134,204.59953627,27.5435342825623,2.1993822778963,Subnormal,0.290762379457094,0.335666289604718,0.373571330938189,45.35324761,0.124649630427188,66.11328254
159.39268134,179.66494845,192.93277298,21.6569219337683,2.00571273162098,Subnormal,0.299615708309895,0.337722160991081,0.362662130699024,33.54009164,0.0951963340393146,46.80791617
153.86279813,177.40049176,195.59350873,25.4657449615283,2.13102300923428,Subnormal,0.292039124356019,0.336714819329781,0.371246056314201,41.7307106,0.119416103761201,59.92372757
148.31310338,170.88140224,188.13818742,20.0230832162905,1.95195943781596,Subnormal,0.292338943290427,0.336823162757475,0.370837893952098,39.82508404,0.118368052461043,57.08186922
148.78822126,171.90708769,188.40316901,23.016662519004,2.05044819687523,Subnormal,0.292258232348694,0.33766961625744,0.370072151393866,39.61494775,0.117485051199792,56.11102907
153.6530082,175.0935319,189.31561073,22.3343695247056,2.02800075736281,Subnormal,0.296591843186824,0.337977849992474,0.365430306820703,35.66260253,0.103982115452023,49.88468136
153.86418662,175.05513829,190.3051162,19.8252489065644,1.94545068902597,Subnormal,0.296334637658945,0.337147338279697,0.366518024061358,36.44092958,0.105880824586667,51.69090749
136.56012978,159.77137752,177.07666988,32.7498938402137,2.37067150734303,Subnormal,0.2884617046403,0.337491799300398,0.374046496059302,40.5165401,0.129182991740517,57.82183246
157.1306856,179.5342802,194.47608276,21.5577403182793,2.00244965647139,Subnormal,0.295836079749445,0.338016202450824,0.366147717799731,37.34539716,0.106213533187061,52.28719972
149.48710809,170.75013751,187.87317794,21.6442049572184,2.00529434309249,Subnormal,0.294202010359333,0.33604927118083,0.369748718459837,38.38606985,0.113783605953507,55.50911028
153.66933851,177.6718347,194.12206351,20.553908705362,1.96942359640641,Subnormal,0.292445461016876,0.338124196488126,0.369430342494998,40.452725,0.116313183031689,56.90295381
152.43794265,174.1989005,190.26157694,25.1522301833266,2.12070837303145,Subnormal,0.294908896458724,0.337007995632235,0.368083107909041,37.82363429,0.110369674095988,53.88631073
163.04959579,183.60941048,196.23076574,24.0872764467635,2.08567139509852,Subnormal,0.300336466436499,0.338207532995516,0.361456000567985,33.18116995,0.092354532846431,45.80252521
156.36033704,177.24386737,192.42981624,24.4563844170529,2.09781504732104,Subnormal,0.297243773029721,0.336943734458442,0.365812492511838,36.0694792,0.103413123509379,51.25542807
160.21505979,181.2858778,196.28263887,22.6344026788611,2.03787184813453,Subnormal,0.297917353379639,0.337098204064408,0.364984442555953,36.06757908,0.101171982920424,51.06434015
161.95459752,183.43923774,199.3555139,22.1056053637262,2.02047441646659,Subnormal,0.297301130822337,0.336740627635191,0.365958241542473,37.40091638,0.103514723772908,53.31719254
156.37049292,176.66108705,192.40684152,20.0122140260712,1.95160184145774,Subnormal,0.297600035559973,0.336216538084591,0.366183426355436,36.0363486,0.103321933628113,51.78210307
150.35308265,171.84011427,187.99299761,24.4744217355336,2.09840847509906,Subnormal,0.294702373882363,0.336818432392716,0.368479193724921,37.63991496,0.111246788882779,53.7927983
165.07275643,185.6338127,201.51175026,18.9293519583926,1.91597567943112,Subnormal,0.298926621290553,0.336160185531436,0.364913193178012,36.43899383,0.0994013472064558,52.31693139
143.20014465,165.43906457,182.19837666,26.2524330969592,2.15690504888996,Subnormal,0.291746493686426,0.337054596732628,0.371198909580946,38.99823201,0.119847600576056,55.7575441
157.60776473,178.12750557,192.17463049,26.7838261801106,2.17438788132564,Subnormal,0.298550499799578,0.337420278163827,0.364029222036595,34.56686576,0.0988239151894958,48.61399068
156.52664047,172.25072886,184.3551781,13.1994051241334,1.72746042858399,Deficient,0.305041341177745,0.335684668070092,0.359273990752164,27.82853763,0.0816369079076754,39.93298687
154.85355054,179.95112782,200.11854637,22.9587584745292,2.04854315381201,Subnormal,0.289487431805119,0.336405524196168,0.374107043998714,45.26499583,0.127517053379766,65.43241438
151.54104915,172.88054043,189.08023713,23.2429404461101,2.05789274067702,Subnormal,0.295112969939994,0.336669767150866,0.368217262909141,37.53918798,0.110207991960731,53.73888468
